652b51dc,Song Title 658,Artist289,192.5,20
24d7c7cb,Song Title 34,Artist314,132.10526315789474,19
b4f2eeac,Song Title 1935,Artist330,155.04347826086956,23
c5338d31,Song Title 1897,Artist337,168.5185185185185,27
66321eae,Song Title 1344,Artist47,195.71428571428572,21
902db088,Song Title 1330,Artist435,155.38095238095238,21
511cfc2b,Song Title 2565,Artist459,177.47619047619048,21
20d90dac,Song Title 1078,Artist207,164.04,25
f28cc8c3,Song Title 859,Artist327,215.92857142857142,14
10ffb915,Song Title 4104,Artist263,150.1904761904762,21
36e51ab2,Song Title 762,Artist37,166.31578947368422,19
199a740c,Song Title 4716,Artist306,164.45,20
dd6ffab8,Song Title 2938,Artist343,136.72727272727272,22
1d77831b,Song Title 3869,Artist260,176.5483870967742,31
7d9fefcb,Song Title 191,Artist63,159.16666666666666,18
7386e7d3,Song Title 1833,Artist87,187.47058823529412,17
776cfb37,Song Title 4714,Artist234,138.76,25
cef50495,Song Title 3830,Artist90,172.15,20
601e5f13,Song Title 1541,Artist316,166.9375,16
fa879034,Song Title 784,Artist396,170.14814814814815,27
49ea6f0c,Song Title 4838,Artist147,144.77777777777777,18
2b632071,Song Title 1148,Artist195,189.44444444444446,18
3ede1f20,Song Title 3140,Artist67,147.69230769230768,26
d558ce8d,Song Title 1761,Artist404,157.66666666666666,12
193bca80,Song Title 3056,Artist481,178.16666666666666,18
be6a87c1,Song Title 4314,Artist73,155.26666666666668,15
e271248d,Song Title 3856,Artist69,184.45,20
b828787a,Song Title 3387,Artist483,173.1904761904762,21
a432f102,Song Title 1680,Artist319,167.66666666666666,18
56b847c9,Song Title 29,Artist192,187.2,10
f0d43abf,Song Title 1110,Artist81,139.66666666666666,12
5398293c,Song Title 306,Artist280,160.72413793103448,29
7e7fa4d8,Song Title 3215,Artist481,167.2173913043478,23
17238898,Song Title 4752,Artist489,156.37142857142857,35
ac843f91,Song Title 44,Artist188,168.72222222222223,18
a567915f,Song Title 2240,Artist345,168.38888888888889,18
baec2cf2,Song Title 3949,Artist384,146.75,28
95dda3e8,Song Title 287,Artist385,161.64705882352942,17
598a0a08,Song Title 3907,Artist336,157.61111111111111,18
3752936f,Song Title 4929,Artist488,194.2,20
63a4962d,Song Title 1500,Artist136,167.15,20
eb40aa7f,Song Title 4692,Artist486,156.3684210526316,19
c1b1f66e,Song Title 479,Artist469,176.72727272727272,22
84039b0d,Song Title 819,Artist223,172.47619047619048,21
8223481f,Song Title 2445,Artist9,179.7,20
b8101afd,Song Title 3316,Artist92,185.91304347826087,23
6fe0cbed,Song Title 4645,Artist360,173.08333333333334,24
cdf24f80,Song Title 2652,Artist18,161.23809523809524,21
052af13a,Song Title 903,Artist117,183.64,25
3e03ea88,Song Title 4160,Artist418,170.3181818181818,22
05d5df05,Song Title 4306,Artist275,168.72727272727272,22
d05952f7,Song Title 2564,Artist14,162.94117647058823,17
6cf258ae,Song Title 856,Artist342,173.5,14
d02a602b,Song Title 4274,Artist219,152.06060606060606,33
f2821f41,Song Title 4023,Artist99,149.25,12
71050f8c,Song Title 4248,Artist303,200.8095238095238,21
022d16e7,Song Title 3155,Artist471,145.7,20
449505b1,Song Title 1060,Artist118,164.5,16
7b74ff9a,Song Title 926,Artist233,165.5185185185185,27
2c60eed5,Song Title 4041,Artist232,149.75,16
c19ff912,Song Title 4064,Artist97,164.91666666666666,24
be8ded61,Song Title 775,Artist84,162.36363636363637,22
ce07770c,Song Title 4194,Artist156,172.69565217391303,23
9a09502e,Song Title 978,Artist253,157.61111111111111,18
b399c26d,Song Title 3232,Artist154,157.4,15
d1ad30ac,Song Title 2695,Artist424,172.88888888888889,18
663f9ec1,Song Title 320,Artist464,184.4090909090909,22
cc38ef5e,Song Title 2238,Artist363,185.41176470588235,17
b421c16e,Song Title 967,Artist145,163.71428571428572,14
dd7996ab,Song Title 3157,Artist116,189.27586206896552,29
ede4c168,Song Title 1700,Artist178,161.5,18
0b4c01cf,Song Title 2364,Artist75,174.38095238095238,21
62f13662,Song Title 717,Artist499,171.43478260869566,23
f88d7e18,Song Title 356,Artist346,126.34782608695652,23
98f260c7,Song Title 2167,Artist357,146.03846153846155,26
6962c220,Song Title 4420,Artist28,193.77777777777777,9
04d23e9a,Song Title 2842,Artist304,191.6875,16
e66b0f25,Song Title 2049,Artist500,150.38888888888889,18
0e69d786,Song Title 2001,Artist159,165.04,25
050cc5a3,Song Title 1248,Artist145,173.2,20
191e620f,Song Title 1670,Artist371,163.7826086956522,23
ffc03448,Song Title 1166,Artist405,141.0,20
688881a2,Song Title 3392,Artist14,183.96,25
61d930e8,Song Title 3745,Artist202,166.4,20
ca11d0f5,Song Title 763,Artist268,180.28,25
6511487b,Song Title 3138,Artist200,141.58823529411765,17
59d44e55,Song Title 3643,Artist436,166.5,20
22479991,Song Title 3200,Artist84,162.22222222222223,18
dd9f57a3,Song Title 276,Artist81,153.375,24
30250fa7,Song Title 235,Artist377,179.23529411764707,17
f3d3aca0,Song Title 1742,Artist466,153.76923076923077,26
625fbd14,Song Title 1368,Artist130,167.71428571428572,21
5ea0fc78,Song Title 2103,Artist440,166.29166666666666,24
cda1538e,Song Title 4322,Artist398,156.5909090909091,22
d8b893b3,Song Title 1348,Artist320,148.67857142857142,28
808bca53,Song Title 3576,Artist380,177.17241379310346,29
6051f215,Song Title 1797,Artist14,183.0,20
a414bc20,Song Title 2809,Artist5,170.42857142857142,21
57e84044,Song Title 942,Artist224,142.82608695652175,23
329254a1,Song Title 278,Artist113,189.21052631578948,19
e5b8c7d9,Song Title 4681,Artist305,158.75,20
7f58b616,Song Title 1005,Artist63,181.84615384615384,13
b873ad74,Song Title 2294,Artist74,183.21052631578948,19
09a27c76,Song Title 4181,Artist364,177.85714285714286,21
2d04f8a2,Song Title 2922,Artist412,165.37037037037038,27
8a861a21,Song Title 3507,Artist133,189.7058823529412,17
961d9cd4,Song Title 798,Artist144,159.9047619047619,21
6bc7ab03,Song Title 4150,Artist247,177.8181818181818,33
128988f3,Song Title 535,Artist460,162.73684210526315,19
d0a61b60,Song Title 1097,Artist435,135.78571428571428,14
e2ebaba8,Song Title 1830,Artist486,154.35294117647058,17
99d29690,Song Title 4991,Artist322,136.11764705882354,17
96be6be2,Song Title 2010,Artist171,185.8695652173913,23
55e8f61c,Song Title 2337,Artist7,148.3125,16
e80c0748,Song Title 1627,Artist150,203.3846153846154,13
c42cd431,Song Title 4525,Artist240,147.78947368421052,19
e050d2c6,Song Title 767,Artist279,175.10526315789474,19
0e8534ab,Song Title 671,Artist394,194.64285714285714,14
59f6e6f8,Song Title 134,Artist344,153.16,25
054558e9,Song Title 3607,Artist32,167.5,16
25cbc93a,Song Title 4966,Artist355,164.36363636363637,11
909b6b88,Song Title 2228,Artist147,163.10344827586206,29
996e2c3c,Song Title 4549,Artist478,148.56521739130434,23
044d3eeb,Song Title 1987,Artist215,185.8,20
7cce5bb9,Song Title 1171,Artist12,156.35294117647058,17
f76b28cb,Song Title 1972,Artist282,167.72222222222223,18
6de062a5,Song Title 816,Artist186,185.8235294117647,34
4f2038a3,Song Title 4010,Artist368,176.21052631578948,19
f4a70209,Song Title 1505,Artist332,106.4,15
00e973d3,Song Title 3277,Artist256,147.47619047619048,21
f7cf9114,Song Title 3624,Artist135,163.94736842105263,19
7a6a1bef,Song Title 3370,Artist101,159.05,20
1f92254b,Song Title 1407,Artist361,196.57894736842104,19
cef0b693,Song Title 2986,Artist132,187.35294117647058,17
7038118f,Song Title 186,Artist346,159.625,16
11241206,Song Title 1187,Artist56,169.33333333333334,18
4ff71e08,Song Title 4022,Artist138,180.04347826086956,23
f95cdd17,Song Title 1340,Artist225,186.7826086956522,23
c5ba5221,Song Title 3119,Artist136,187.25,16
a1bebf46,Song Title 3328,Artist43,157.63636363636363,22
ad6406b8,Song Title 2525,Artist459,175.25,16
da3b4056,Song Title 1581,Artist371,165.78947368421052,19
e502078d,Song Title 56,Artist131,151.69565217391303,23
c70dcc62,Song Title 640,Artist462,187.8421052631579,19
3627ad2c,Song Title 1137,Artist336,155.38888888888889,18
2c75f8a3,Song Title 3034,Artist125,171.85714285714286,21
b5ad5f34,Song Title 180,Artist398,166.14285714285714,21
931371ab,Song Title 3620,Artist392,192.76470588235293,17
261c236c,Song Title 3600,Artist435,167.0909090909091,22
8a8a8ad5,Song Title 3117,Artist387,220.66666666666666,18
ec311be9,Song Title 2779,Artist285,131.35714285714286,14
3fa94ed6,Song Title 441,Artist286,197.43478260869566,23
af950b5d,Song Title 950,Artist8,162.16666666666666,18
0c30f700,Song Title 33,Artist460,160.8421052631579,19
ba8b50e7,Song Title 1145,Artist388,151.1904761904762,21
d1abdb78,Song Title 4326,Artist317,178.32,25
2e70547f,Song Title 4562,Artist332,153.95652173913044,23
b35d3b80,Song Title 1656,Artist318,153.27272727272728,22
9edf634e,Song Title 2520,Artist106,169.35294117647058,17
c625be02,Song Title 4381,Artist417,168.43478260869566,23
74253a8e,Song Title 117,Artist367,139.96153846153845,26
54b88c2e,Song Title 3707,Artist234,150.85714285714286,14
12356f22,Song Title 3677,Artist72,147.57142857142858,21
71179f00,Song Title 3923,Artist250,161.0,19
30b062f3,Song Title 2319,Artist374,184.24,25
b01bcc89,Song Title 4634,Artist364,199.88,25
8054c17c,Song Title 1452,Artist435,157.3125,16
4c71094d,Song Title 4470,Artist302,123.9090909090909,11
68eb7096,Song Title 4210,Artist279,125.19047619047619,21
993951b1,Song Title 1438,Artist63,193.6153846153846,26
cb227a5b,Song Title 4598,Artist258,155.1764705882353,17
f047890d,Song Title 4516,Artist108,182.95,20
05b6c175,Song Title 49,Artist175,151.19230769230768,26
dfaf79cb,Song Title 2893,Artist405,181.52631578947367,19
90e2b2df,Song Title 3449,Artist422,128.8181818181818,11
e7537807,Song Title 2127,Artist226,153.85,20
1ad9c5e4,Song Title 2218,Artist56,158.94444444444446,18
9beeb07b,Song Title 544,Artist447,178.5,16
aca08e6c,Song Title 4486,Artist363,167.85714285714286,14
95b3d8a4,Song Title 4840,Artist304,162.9090909090909,22
5f092deb,Song Title 3572,Artist351,153.83333333333334,24
6f87f5bf,Song Title 752,Artist496,156.0,23
6b2dc2f1,Song Title 2040,Artist269,155.69565217391303,23
31d2e5d2,Song Title 3509,Artist277,177.14285714285714,14
5fa3b21c,Song Title 2108,Artist62,159.9090909090909,22
f376bff4,Song Title 2582,Artist119,185.55555555555554,18
f8d44a53,Song Title 3470,Artist444,124.88235294117646,17
9d9f1902,Song Title 4806,Artist284,175.95238095238096,21
cf9cd0d5,Song Title 3381,Artist63,147.0909090909091,22
7c719a80,Song Title 4582,Artist201,176.23076923076923,13
7fa354e7,Song Title 2597,Artist59,161.11764705882354,17
03df025d,Song Title 932,Artist373,181.1153846153846,26
3e1089ef,Song Title 285,Artist224,166.25,16
606992f1,Song Title 1149,Artist352,176.30434782608697,23
e07cf455,Song Title 845,Artist122,190.6,20
70c978d0,Song Title 2531,Artist262,170.54166666666666,24
94782ba0,Song Title 2149,Artist419,167.05555555555554,18
a2051ff1,Song Title 3555,Artist217,141.54545454545453,22
ae81e202,Song Title 71,Artist53,136.71428571428572,14
1a70e2cf,Song Title 2378,Artist440,158.0,23
780d51cf,Song Title 3655,Artist421,192.23076923076923,26
a28a6445,Song Title 1006,Artist217,149.10526315789474,19
cd44dbe6,Song Title 37,Artist236,163.48,25
d40a9376,Song Title 3048,Artist60,165.85185185185185,27
ba886da0,Song Title 2313,Artist192,166.45,20
c8e2bdaf,Song Title 3675,Artist186,184.9375,32
e78d099e,Song Title 4133,Artist395,171.96296296296296,27
0a98b851,Song Title 4690,Artist440,201.36,25
6f63addf,Song Title 789,Artist265,183.0,18
2a19f2da,Song Title 1207,Artist14,166.05555555555554,18
4c12c1e7,Song Title 2825,Artist136,147.33333333333334,18
8ef4f6fa,Song Title 1244,Artist474,169.4814814814815,27
59e91347,Song Title 2627,Artist50,161.25925925925927,27
a93e2c01,Song Title 3221,Artist341,166.30434782608697,23
0a5da111,Song Title 999,Artist224,164.78947368421052,19
dd5797fb,Song Title 3309,Artist68,147.28571428571428,14
ef2eab11,Song Title 63,Artist274,159.55172413793105,29
3a435a29,Song Title 3952,Artist165,167.8235294117647,17
13906546,Song Title 1136,Artist183,132.41176470588235,17
c72af12d,Song Title 253,Artist172,165.23076923076923,26
65d834be,Song Title 2464,Artist338,149.04166666666666,24
784ec6dd,Song Title 2342,Artist367,181.16666666666666,18
8ace32fc,Song Title 3092,Artist42,175.05263157894737,19
d06ae92e,Song Title 459,Artist477,153.11111111111111,18
ec2c90da,Song Title 4742,Artist126,157.0,29
303dd062,Song Title 4859,Artist249,148.1,20
ffe23129,Song Title 2006,Artist301,157.41176470588235,17
e98fd520,Song Title 3609,Artist119,177.8095238095238,21
a8a488e0,Song Title 87,Artist388,146.44,25
c888d369,Song Title 133,Artist9,148.72222222222223,18
1b4d6535,Song Title 3137,Artist230,176.375,16
7435881b,Song Title 3807,Artist476,182.88888888888889,27
7f4206b3,Song Title 3864,Artist192,177.4,15
853a6368,Song Title 1971,Artist407,178.36363636363637,22
171a2d6e,Song Title 4556,Artist239,174.46666666666667,15
955acc89,Song Title 628,Artist278,163.17391304347825,23
357da54f,Song Title 2368,Artist175,155.82758620689654,29
2ec2ba4a,Song Title 2078,Artist324,188.41176470588235,17
f3822175,Song Title 756,Artist487,156.66666666666666,30
c96e0702,Song Title 3753,Artist273,155.1851851851852,27
9444d896,Song Title 2752,Artist20,179.0625,16
abcaea00,Song Title 4503,Artist39,153.52631578947367,19
1940a2c5,Song Title 4733,Artist134,176.33333333333334,21
cdc854b0,Song Title 3582,Artist424,179.63636363636363,22
e8d34b7a,Song Title 588,Artist106,177.14285714285714,21
7a8d5ae0,Song Title 1215,Artist154,157.8421052631579,19
04689543,Song Title 598,Artist346,165.32258064516128,31
689c39e3,Song Title 2791,Artist151,165.0,14
e2af3e98,Song Title 494,Artist174,163.61111111111111,18
210c26ab,Song Title 4271,Artist225,153.58333333333334,24
26946dba,Song Title 1111,Artist133,151.6086956521739,23
e45da95c,Song Title 2561,Artist297,144.2941176470588,17
bd6473fb,Song Title 4926,Artist264,153.5,24
7135b87f,Song Title 7,Artist189,188.62962962962962,27
86816ed4,Song Title 446,Artist481,156.57142857142858,21
38dc3c66,Song Title 2452,Artist386,164.11764705882354,17
5485b466,Song Title 699,Artist179,166.75,20
86868777,Song Title 3142,Artist381,187.8,25
9ca6221c,Song Title 496,Artist114,141.5,22
203ef98b,Song Title 2923,Artist117,154.82608695652175,23
58f6169d,Song Title 4130,Artist32,158.375,16
91be21f0,Song Title 621,Artist385,154.68965517241378,29
9cd686b8,Song Title 3457,Artist17,163.33333333333334,18
126574e8,Song Title 4223,Artist212,167.8181818181818,22
5e26c717,Song Title 754,Artist466,182.75,20
28f1d6bf,Song Title 3513,Artist366,147.5,14
4a424257,Song Title 70,Artist346,149.1578947368421,19
91429deb,Song Title 4765,Artist416,138.05,20
555cf3b0,Song Title 1755,Artist188,149.95238095238096,21
caedab3c,Song Title 1470,Artist420,140.77777777777777,18
79fd57d8,Song Title 452,Artist35,169.0,18
c38be5bf,Song Title 4607,Artist463,165.38888888888889,18
fc7df9c3,Song Title 447,Artist453,164.33333333333334,21
90ba4505,Song Title 501,Artist450,170.22727272727272,22
fd650885,Song Title 3798,Artist183,169.875,24
a2a4a971,Song Title 4475,Artist404,151.93333333333334,15
906e213d,Song Title 2008,Artist131,192.34782608695653,23
f91f0063,Song Title 4910,Artist126,181.2608695652174,23
488d1895,Song Title 3617,Artist397,173.53846153846155,26
f79ee832,Song Title 4443,Artist61,178.79166666666666,24
1d6066fa,Song Title 4364,Artist432,179.52631578947367,19
ec3aa5d9,Song Title 902,Artist422,161.95652173913044,23
e30a935f,Song Title 475,Artist481,140.75,20
93d226a6,Song Title 2172,Artist323,180.76,25
5fe2f6ff,Song Title 3701,Artist112,151.1304347826087,23
88273bae,Song Title 3996,Artist198,200.27272727272728,22
c3af1379,Song Title 3942,Artist432,204.54545454545453,11
26f25ea3,Song Title 289,Artist126,175.52631578947367,19
7a333e88,Song Title 3282,Artist253,162.9375,16
a1685372,Song Title 1798,Artist9,186.66666666666666,15
47a2ff32,Song Title 966,Artist447,187.08333333333334,24
9a4afe6a,Song Title 334,Artist308,197.8421052631579,19
90ea7e5f,Song Title 4658,Artist156,183.0,29
ea07943e,Song Title 2631,Artist105,182.4090909090909,22
1720c0ec,Song Title 4661,Artist196,167.0909090909091,22
652685d8,Song Title 1988,Artist477,180.64705882352942,17
9c9ff86c,Song Title 210,Artist187,176.26666666666668,15
3ca12893,Song Title 1395,Artist76,150.10526315789474,19
0cb225a7,Song Title 2312,Artist219,141.8,20
60fac59b,Song Title 2593,Artist37,146.14814814814815,27
096f82d2,Song Title 1835,Artist362,167.75,20
a45b73c8,Song Title 169,Artist35,159.52941176470588,17
401fd011,Song Title 1114,Artist138,155.2962962962963,27
e95d6fde,Song Title 4058,Artist409,185.16666666666666,12
fe6baacc,Song Title 3963,Artist403,156.14285714285714,21
e3421926,Song Title 3481,Artist433,151.42857142857142,14
10eda2e1,Song Title 1410,Artist316,171.5,20
e539c2c5,Song Title 211,Artist243,160.6875,16
85ff8d63,Song Title 655,Artist341,153.34782608695653,23
a8b938b9,Song Title 670,Artist223,141.2173913043478,23
4a0ad2fb,Song Title 1109,Artist51,189.0,16
97b8756c,Song Title 1195,Artist292,178.76190476190476,21
3c02249c,Song Title 120,Artist410,178.3684210526316,19
2446e85e,Song Title 4435,Artist72,158.11764705882354,17
22c323f5,Song Title 3736,Artist227,168.8235294117647,17
3cf3f351,Song Title 3082,Artist441,158.61904761904762,21
2673e924,Song Title 4965,Artist75,134.75,20
f5db7184,Song Title 2526,Artist317,150.72727272727272,22
9cb256b4,Song Title 4072,Artist89,150.6,25
5382ae87,Song Title 1377,Artist399,150.625,16
dff2be8f,Song Title 2920,Artist450,160.64,25
978bc30b,Song Title 272,Artist113,203.08,25
1909334d,Song Title 3341,Artist130,136.47619047619048,21
e2814c3f,Song Title 3649,Artist407,164.0,21
5aa7f728,Song Title 4427,Artist492,128.1904761904762,21
ce687e91,Song Title 3131,Artist5,205.41666666666666,12
1164f492,Song Title 3365,Artist260,157.625,16
ef2e15ff,Song Title 2844,Artist361,161.23809523809524,21
147766c8,Song Title 1147,Artist281,155.1304347826087,23
8fa0d156,Song Title 4112,Artist40,164.26666666666668,15
808a6d99,Song Title 4689,Artist116,167.85714285714286,21
c8b51895,Song Title 2503,Artist461,171.44444444444446,18
55653a07,Song Title 1335,Artist410,160.875,16
69579449,Song Title 478,Artist253,167.0909090909091,22
602486ca,Song Title 3650,Artist88,165.94444444444446,18
9c5a9db5,Song Title 2203,Artist176,132.625,16
90aeb3b5,Song Title 1310,Artist6,161.36363636363637,11
c1c6f3bc,Song Title 511,Artist299,195.72222222222223,18
f2b4f909,Song Title 226,Artist446,182.07692307692307,13
6c209d7f,Song Title 3873,Artist498,178.6315789473684,19
23973a59,Song Title 838,Artist174,147.52380952380952,21
74b771cd,Song Title 606,Artist396,166.15384615384616,13
9428b176,Song Title 1188,Artist350,184.83333333333334,18
e408eb14,Song Title 4867,Artist82,140.34782608695653,23
0420a6a4,Song Title 2408,Artist208,159.8148148148148,27
7605e0f4,Song Title 1277,Artist443,154.12,25
fc2dac68,Song Title 851,Artist339,169.9,20
7b81a87d,Song Title 2063,Artist266,154.125,16
d2da7089,Song Title 2952,Artist124,141.58823529411765,34
aa6a191c,Song Title 1815,Artist215,146.0,21
ef4240c8,Song Title 4321,Artist500,170.6315789473684,19
33059460,Song Title 1943,Artist216,170.1818181818182,22
0db56a04,Song Title 2726,Artist284,137.6,15
f0be4846,Song Title 2969,Artist373,190.9,20
f8d38ab8,Song Title 3219,Artist66,165.8,20
ab618415,Song Title 2889,Artist65,149.85714285714286,28
62fca9ca,Song Title 1028,Artist437,127.54545454545455,11
f03b212d,Song Title 3858,Artist320,148.33333333333334,27
e0dd7a47,Song Title 2206,Artist453,183.9090909090909,22
0f8ac682,Song Title 703,Artist323,162.0,20
6255f948,Song Title 4667,Artist148,208.33333333333334,18
db33f7c7,Song Title 1938,Artist497,207.38888888888889,18
036863a0,Song Title 4684,Artist64,128.28571428571428,21
33183518,Song Title 4539,Artist493,160.33333333333334,24
e9a96d5f,Song Title 4784,Artist125,202.88235294117646,17
1c2caca1,Song Title 941,Artist330,168.64705882352942,17
7e116537,Song Title 3828,Artist359,178.96666666666667,30
6572dae9,Song Title 2966,Artist381,154.04,25
50737b94,Song Title 3587,Artist488,180.04,25
92ff182f,Song Title 1380,Artist419,171.38888888888889,18
b9a52035,Song Title 2429,Artist24,175.31578947368422,19
94ee9379,Song Title 3238,Artist406,178.63636363636363,22
78a6c0cf,Song Title 2748,Artist334,143.38888888888889,18
db164941,Song Title 3616,Artist149,167.76923076923077,13
4db19cc2,Song Title 399,Artist366,159.16,25
49ed442a,Song Title 1703,Artist8,168.08333333333334,24
3b905fa5,Song Title 4945,Artist188,167.5,22
f8a20ffa,Song Title 2346,Artist459,167.33333333333334,21
903c8a48,Song Title 3083,Artist254,185.52631578947367,19
e7e1155a,Song Title 3721,Artist400,164.13333333333333,15
2cbf61a3,Song Title 4695,Artist388,168.73684210526315,19
499bc721,Song Title 3047,Artist100,144.35714285714286,14
d2e9d2e4,Song Title 3030,Artist10,173.33333333333334,24
0d8da3fa,Song Title 3781,Artist211,155.62962962962962,27
b6ee3429,Song Title 4756,Artist365,148.88235294117646,17
b17fd0a4,Song Title 2933,Artist300,149.68421052631578,19
c3f99e58,Song Title 3883,Artist316,152.0,14
ccfd94f3,Song Title 1167,Artist326,171.3125,16
92d2d54e,Song Title 3804,Artist116,148.10714285714286,28
f7cca590,Song Title 2945,Artist493,182.3,20
f9945f3b,Song Title 2973,Artist157,191.1904761904762,21
62b7f35d,Song Title 4770,Artist341,151.95454545454547,22
41592f22,Song Title 4609,Artist357,161.38095238095238,21
bfa5e708,Song Title 2908,Artist456,176.6086956521739,23
3e269cdc,Song Title 1499,Artist157,179.52173913043478,23
d2473cda,Song Title 4545,Artist338,188.04761904761904,21
2f0cb7b1,Song Title 2267,Artist258,186.47058823529412,17
30df5055,Song Title 158,Artist33,147.44444444444446,18
7d56f6f1,Song Title 968,Artist201,165.06666666666666,15
855df92b,Song Title 16,Artist373,171.0,18
2e6e909c,Song Title 1063,Artist306,187.625,24
3935c8a4,Song Title 4632,Artist30,194.57142857142858,14
0f2031f4,Song Title 2530,Artist9,165.28125,32
bc6be85b,Song Title 4875,Artist163,160.7826086956522,23
30b9d720,Song Title 284,Artist485,197.07142857142858,14
cf84cbe1,Song Title 1806,Artist278,210.4375,16
2dc215a9,Song Title 248,Artist318,153.3846153846154,13
30defb31,Song Title 1583,Artist399,190.30769230769232,13
74e7b69f,Song Title 4588,Artist454,192.0,13
28e60f1a,Song Title 4288,Artist30,158.89473684210526,19
835e67ae,Song Title 3909,Artist182,155.86363636363637,22
354af71b,Song Title 3283,Artist310,181.83333333333334,18
16bb38ae,Song Title 3296,Artist483,165.45454545454547,22
87c7cf50,Song Title 4603,Artist235,147.83333333333334,18
a9b9b226,Song Title 2335,Artist381,148.2,20
1e7aaaff,Song Title 4185,Artist226,135.30769230769232,13
d9881e11,Song Title 337,Artist424,207.85714285714286,14
3cdd4ff7,Song Title 4053,Artist284,165.91666666666666,12
ce29c8ab,Song Title 3857,Artist349,166.63636363636363,22
05a9c353,Song Title 4280,Artist46,178.30769230769232,13
3fa14d24,Song Title 1739,Artist223,162.375,16
27007988,Song Title 4203,Artist41,137.3684210526316,19
2f645d9a,Song Title 2325,Artist306,171.58333333333334,12
b35b8475,Song Title 217,Artist62,173.32,25
d31ce8c2,Song Title 4653,Artist417,146.10714285714286,28
756b9eea,Song Title 1487,Artist353,159.64285714285714,28
496fc55c,Song Title 1106,Artist30,176.2,25
16d8f356,Song Title 3186,Artist279,160.1818181818182,22
0c2b517e,Song Title 782,Artist177,176.71428571428572,14
db7fd595,Song Title 1275,Artist320,184.83333333333334,18
51118086,Song Title 3630,Artist86,173.04,25
eb7d7b6c,Song Title 1810,Artist154,154.76470588235293,17
bb57820e,Song Title 2588,Artist82,184.625,16
